0.06,1.1309733552923256,180.,10,0
0.06,1.1938052083641213,190.,10,0
0.06,1.2566370614359172,200.,10,0
0.07,0.,0.,10,0
0.07,0.06283185307179587,10.,10,0
0.07,0.12566370614359174,20.,10,0
0.07,0.18849555921538758,30.,10,0
0.07,0.25132741228718347,40.,10,0
0.07,0.3141592653589793,50.,10,0
0.07,0.37699111843077515,60.,10,0
0.07,0.4398229715025711,70.,10,0
0.07,0.5026548245743669,80.,10,0
0.07,0.5654866776461628,90.,10,0
0.07,0.6283185307179586,100.,10,0
0.07,0.6911503837897545,110.,10,0
0.07,0.7539822368615503,120.,10,0
0.07,0.8168140899333463,130.,10,0
0.07,0.8796459430051422,140.,10,0
0.07,0.9424777960769379,150.,10,0
0.07,1.0053096491487339,160.,10,0
0.07,1.0681415022205298,170.,10,0
0.07,1.1309733552923256,180.,10,0
0.07,1.1938052083641213,190.,10,0
0.07,1.2566370614359172,200.,10,0
0.08,0.,0.,10,0
0.08,0.06283185307179587,10.,10,0
0.08,0.12566370614359174,20.,10,0
0.08,0.18849555921538758,30.,10,0
0.08,0.25132741228718347,40.,10,0
0.08,0.3141592653589793,50.,10,0
0.08,0.37699111843077515,60.,10,0
0.08,0.4398229715025711,70.,10,0
0.08,0.5026548245743669,80.,10,0
0.08,0.5654866776461628,90.,10,0
0.08,0.6283185307179586,100.,10,0
0.08,0.6911503837897545,110.,10,0
0.08,0.7539822368615503,120.,10,0
0.08,0.8168140899333463,130.,10,0
0.08,0.8796459430051422,140.,10,0
0.08,0.9424777960769379,150.,10,0
0.08,1.0053096491487339,160.,10,0
0.08,1.0681415022205298,170.,10,0
0.08,1.1309733552923256,180.,10,0
0.08,1.1938052083641213,190.,10,0
0.08,1.2566370614359172,200.,10,0
0.09,0.,0.,10,0
0.09,0.06283185307179587,10.,10,0
0.09,0.12566370614359174,20.,10,0
0.09,0.18849555921538758,30.,10,0
0.09,0.25132741228718347,40.,10,0
0.09,0.3141592653589793,50.,10,0
0.09,0.37699111843077515,60.,10,0
0.09,0.4398229715025711,70.,10,0
0.09,0.5026548245743669,80.,10,0
0.09,0.5654866776461628,90.,10,0
0.09,0.6283185307179586,100.,10,0
0.09,0.6911503837897545,110.,10,0
0.09,0.7539822368615503,120.,10,0
0.09,0.8168140899333463,130.,10,0
0.09,0.8796459430051422,140.,10,0
0.09,0.9424777960769379,150.,10,0
0.09,1.0053096491487339,160.,10,0
0.09,1.0681415022205298,170.,10,0
0.09,1.1309733552923256,180.,10,0
0.09,1.1938052083641213,190.,10,0
0.09,1.2566370614359172,200.,10,0
0.1,0.,0.,10,0
0.1,0.06283185307179587,10.,10,0
0.1,0.12566370614359174,20.,10,0
0.1,0.18849555921538758,30.,10,0
0.1,0.25132741228718347,40.,10,0
0.1,0.3141592653589793,50.,10,0
0.1,0.37699111843077515,60.,10,0
0.1,0.4398229715025711,70.,10,0
0.1,0.5026548245743669,80.,10,0
0.1,0.5654866776461628,90.,10,0
0.1,0.6283185307179586,100.,10,0
0.1,0.6911503837897545,110.,10,0
0.1,0.7539822368615503,120.,10,0
0.1,0.8168140899333463,130.,10,0
0.1,0.8796459430051422,140.,10,0
0.1,0.9424777960769379,150.,10,0
0.1,1.0053096491487339,160.,10,0
0.1,1.0681415022205298,170.,10,0
0.1,1.1309733552923256,180.,10,0
0.1,1.1938052083641213,190.,10,0
0.1,1.2566370614359172,200.,10,0
0.11,0.,0.,10,0
0.11,0.06283185307179587,10.,10,0
0.11,0.12566370614359174,20.,10,0
0.11,0.18849555921538758,30.,10,0
0.11,0.25132741228718347,40.,10,0
0.11,0.3141592653589793,50.,10,0
0.11,0.37699111843077515,60.,10,0
0.11,0.4398229715025711,70.,10,0
0.11,0.5026548245743669,80.,10,0
0.11,0.5654866776461628,90.,10,0
0.11,0.6283185307179586,100.,10,0
0.11,0.6911503837897545,110.,10,0
0.11,0.7539822368615503,120.,10,0
0.11,0.8168140899333463,130.,10,0
0.11,0.8796459430051422,140.,10,0
0.11,0.9424777960769379,150.,10,0
0.11,1.0053096491487339,160.,10,0
0.11,1.0681415022205298,170.,10,0
0.11,1.1309733552923256,180.,10,0
0.11,1.1938052083641213,190.,10,0
0.11,1.2566370614359172,200.,10,0
0.12,0.,0.,10,0
0.12,0.06283185307179587,10.,10,0
0.12,0.12566370614359174,20.,10,0
0.12,0.18849555921538758,30.,10,0
0.12,0.25132741228718347,40.,10,0
0.12,0.3141592653589793,50.,10,0
0.12,0.37699111843077515,60.,10,0
0.12,0.4398229715025711,70.,10,0
0.12,0.5026548245743669,80.,10,0
0.12,0.5654866776461628,90.,10,0
0.12,0.6283185307179586,100.,10,0
0.12,0.6911503837897545,110.,10,0
0.12,0.7539822368615503,120.,10,0
0.12,0.8168140899333463,130.,10,0
0.12,0.8796459430051422,140.,10,0
0.12,0.9424777960769379,150.,10,0
0.12,1.0053096491487339,160.,10,0
0.12,1.0681415022205298,170.,10,0
0.12,1.1309733552923256,180.,10,0
0.12,1.1938052083641213,190.,10,0
0.12,1.2566370614359172,200.,10,0
0.13,0.,0.,10,0
0.13,0.06283185307179587,10.,10,0
0.13,0.12566370614359174,20.,10,0
0.13,0.18849555921538758,30.,10,0
0.13,0.25132741228718347,40.,10,0
0.13,0.3141592653589793,50.,10,0
0.13,0.37699111843077515,60.,10,0
0.13,0.4398229715025711,70.,10,0
0.13,0.5026548245743669,80.,10,0
0.13,0.5654866776461628,90.,10,0
0.13,0.6283185307179586,100.,10,0
0.13,0.6911503837897545,110.,10,0
0.13,0.7539822368615503,120.,10,0
0.13,0.8168140899333463,130.,10,0
0.13,0.8796459430051422,140.,10,0
0.13,0.9424777960769379,150.,10,0
0.13,1.0053096491487339,160.,10,0
0.13,1.0681415022205298,170.,10,0
0.13,1.1309733552923256,180.,10,0
0.13,1.1938052083641213,190.,10,0
0.13,1.2566370614359172,200.,10,0
0.14,0.,0.,10,0
0.14,0.06283185307179587,10.,10,0
0.14,0.12566370614359174,20.,10,0
0.14,0.18849555921538758,30.,10,0
0.14,0.25132741228718347,40.,10,0
0.14,0.3141592653589793,50.,10,0
0.14,0.37699111843077515,60.,10,0
0.14,0.4398229715025711,70.,10,0
0.14,0.5026548245743669,80.,10,0
0.14,0.5654866776461628,90.,10,0
0.14,0.6283185307179586,100.,10,0
0.14,0.6911503837897545,110.,10,0
0.14,0.7539822368615503,120.,10,0
0.14,0.8168140899333463,130.,10,0
0.14,0.8796459430051422,140.,10,0
0.14,0.9424777960769379,150.,10,0
0.14,1.0053096491487339,160.,10,0
0.14,1.0681415022205298,170.,10,0
0.14,1.1309733552923256,180.,10,0
0.14,1.1938052083641213,190.,10,0
0.14,1.2566370614359172,200.,10,0
0.15,0.,0.,10,0
0.15,0.06283185307179587,10.,10,0
0.15,0.12566370614359174,20.,10,0
0.15,0.18849555921538758,30.,10,0
0.15,0.25132741228718347,40.,10,0
0.15,0.3141592653589793,50.,10,0
0.15,0.37699111843077515,60.,10,0
0.15,0.4398229715025711,70.,10,0
0.15,0.5026548245743669,80.,10,0
0.15,0.5654866776461628,90.,10,0
0.15,0.6283185307179586,100.,10,0
0.15,0.6911503837897545,110.,10,0
0.15,0.7539822368615503,120.,10,0
0.15,0.8168140899333463,130.,10,0
0.15,0.8796459430051422,140.,10,0
0.15,0.9424777960769379,150.,10,0
0.15,1.0053096491487339,160.,10,0
0.15,1.0681415022205298,170.,10,0
0.15,1.1309733552923256,180.,10,0
0.15,1.1938052083641213,190.,10,0
0.15,1.2566370614359172,200.,10,0
0.16,0.,0.,10,0
0.16,0.06283185307179587,10.,10,0
0.16,0.12566370614359174,20.,10,0
0.16,0.18849555921538758,30.,10,0
0.16,0.25132741228718347,40.,10,0
0.16,0.3141592653589793,50.,10,0
0.16,0.37699111843077515,60.,10,0
0.16,0.4398229715025711,70.,10,0
0.16,0.5026548245743669,80.,10,0
0.16,0.5654866776461628,90.,10,0
0.16,0.6283185307179586,100.,10,0
0.16,0.6911503837897545,110.,10,0
0.16,0.7539822368615503,120.,10,0
0.16,0.8168140899333463,130.,10,0
0.16,0.8796459430051422,140.,10,0
0.16,0.9424777960769379,150.,10,0
0.16,1.0053096491487339,160.,10,0
0.16,1.0681415022205298,170.,10,0
0.16,1.1309733552923256,180.,10,0
0.16,1.1938052083641213,190.,10,0
0.16,1.2566370614359172,200.,10,0
0.17,0.,0.,10,0
0.17,0.06283185307179587,10.,10,0
0.17,0.12566370614359174,20.,10,0
0.17,0.18849555921538758,30.,10,0
0.17,0.25132741228718347,40.,10,0
0.17,0.3141592653589793,50.,10,0
0.17,0.37699111843077515,60.,10,0
0.17,0.4398229715025711,70.,10,0
0.17,0.5026548245743669,80.,10,0
0.17,0.5654866776461628,90.,10,0
0.17,0.6283185307179586,100.,10,0
0.17,0.6911503837897545,110.,10,0
0.17,0.7539822368615503,120.,10,0
0.17,0.8168140899333463,130.,10,0
0.17,0.8796459430051422,140.,10,0
0.17,0.9424777960769379,150.,10,0
0.17,1.0053096491487339,160.,10,0
0.17,1.0681415022205298,170.,10,0
0.17,1.1309733552923256,180.,10,0
0.17,1.1938052083641213,190.,10,0
0.17,1.2566370614359172,200.,10,0
0.18,0.,0.,10,0
0.18,0.06283185307179587,10.,10,0
0.18,0.12566370614359174,20.,10,0
0.18,0.18849555921538758,30.,10,0
0.18,0.25132741228718347,40.,10,0
0.18,0.3141592653589793,50.,10,0
0.18,0.37699111843077515,60.,10,0
0.18,0.4398229715025711,70.,10,0
0.18,0.5026548245743669,80.,10,0
0.18,0.5654866776461628,90.,10,0
0.18,0.6283185307179586,100.,10,0
0.18,0.6911503837897545,110.,10,0
0.18,0.7539822368615503,120.,10,0
0.18,0.8168140899333463,130.,10,0
0.18,0.8796459430051422,140.,10,0
0.18,0.9424777960769379,150.,10,0
0.18,1.0053096491487339,160.,10,0
0.18,1.0681415022205298,170.,10,0
0.18,1.1309733552923256,180.,10,0
0.18,1.1938052083641213,190.,10,0
0.18,1.2566370614359172,200.,10,0
0.19,0.,0.,10,0
0.19,0.06283185307179587,10.,10,0
0.19,0.12566370614359174,20.,10,0
0.19,0.18849555921538758,30.,10,0
0.19,0.25132741228718347,40.,10,0
0.19,0.3141592653589793,50.,10,0
0.19,0.37699111843077515,60.,10,0
0.19,0.4398229715025711,70.,10,0
0.19,0.5026548245743669,80.,10,0
0.19,0.5654866776461628,90.,10,0
0.19,0.6283185307179586,100.,10,0
0.19,0.6911503837897545,110.,10,0
0.19,0.7539822368615503,120.,10,0
0.19,0.8168140899333463,130.,10,0
0.19,0.8796459430051422,140.,10,0
0.19,0.9424777960769379,150.,10,0
0.19,1.0053096491487339,160.,10,0
0.19,1.0681415022205298,170.,10,0
0.19,1.1309733552923256,180.,10,0
0.19,1.1938052083641213,190.,10,0
0.19,1.2566370614359172,200.,10,0
0.2,0.,0.,10,0
0.2,0.06283185307179587,10.,10,0
0.2,0.12566370614359174,20.,10,0
0.2,0.18849555921538758,30.,10,0
0.2,0.25132741228718347,40.,10,0
0.2,0.3141592653589793,50.,10,0
0.2,0.37699111843077515,60.,10,0
0.2,0.4398229715025711,70.,10,0
0.2,0.5026548245743669,80.,10,0
0.2,0.5654866776461628,90.,10,0
0.2,0.6283185307179586,100.,10,0
0.2,0.6911503837897545,110.,10,0
0.2,0.7539822368615503,120.,10,0
0.2,0.8168140899333463,130.,10,0
0.2,0.8796459430051422,140.,10,0
0.2,0.9424777960769379,150.,10,0
0.2,1.0053096491487339,160.,10,0
0.2,1.0681415022205298,170.,10,0
0.2,1.1309733552923256,180.,10,0
0.2,1.1938052083641213,190.,10,0
0.2,1.2566370614359172,200.,10,0
0.21,0.,0.,10,0
0.21,0.06283185307179587,10.,10,0
0.21,0.12566370614359174,20.,10,0
0.21,0.18849555921538758,30.,10,0
0.21,0.25132741228718347,40.,10,0
0.21,0.3141592653589793,50.,10,0
0.21,0.37699111843077515,60.,10,0
0.21,0.4398229715025711,70.,10,0
0.21,0.5026548245743669,80.,10,0
0.21,0.5654866776461628,90.,10,0
0.21,0.6283185307179586,100.,10,0
0.21,0.6911503837897545,110.,10,0
0.21,0.7539822368615503,120.,10,0
0.21,0.8168140899333463,130.,10,0
0.21,0.8796459430051422,140.,10,0
0.21,0.9424777960769379,150.,10,0
0.21,1.0053096491487339,160.,10,0
0.21,1.0681415022205298,170.,10,0
0.21,1.1309733552923256,180.,10,0
0.21,1.1938052083641213,190.,10,0
0.21,1.2566370614359172,200.,10,0
0.22,0.,0.,10,0
0.22,0.06283185307179587,10.,10,0
0.22,0.12566370614359174,20.,10,0
0.22,0.18849555921538758,30.,10,0
0.22,0.25132741228718347,40.,10,0
0.22,0.3141592653589793,50.,10,0
0.22,0.37699111843077515,60.,10,0
0.22,0.4398229715025711,70.,10,0
0.22,0.5026548245743669,80.,10,0
0.22,0.5654866776461628,90.,10,0
0.22,0.6283185307179586,100.,10,0
0.22,0.6911503837897545,110.,10,0
0.22,0.7539822368615503,120.,10,0
0.22,0.8168140899333463,130.,10,0
0.22,0.8796459430051422,140.,10,0
0.22,0.9424777960769379,150.,10,0
0.22,1.0053096491487339,160.,10,0
0.22,1.0681415022205298,170.,10,0
0.22,1.1309733552923256,180.,10,0
0.22,1.1938052083641213,190.,10,0
0.22,1.2566370614359172,200.,10,0
0.23,0.,0.,10,0
0.23,0.06283185307179587,10.,10,0
0.23,0.12566370614359174,20.,10,0
0.23,0.18849555921538758,30.,10,0
0.23,0.25132741228718347,40.,10,0
0.23,0.3141592653589793,50.,10,0
0.23,0.37699111843077515,60.,10,0
0.23,0.4398229715025711,70.,10,0
0.23,0.5026548245743669,80.,10,0
0.23,0.5654866776461628,90.,10,0
0.23,0.6283185307179586,100.,10,0
0.23,0.6911503837897545,110.,10,0
0.23,0.7539822368615503,120.,10,0
0.23,0.8168140899333463,130.,10,0
0.23,0.8796459430051422,140.,10,0
0.23,0.9424777960769379,150.,10,0
0.23,1.0053096491487339,160.,10,0
0.23,1.0681415022205298,170.,10,0
0.23,1.1309733552923256,180.,10,0
0.23,1.1938052083641213,190.,10,0
0.23,1.2566370614359172,200.,10,0
0.24,0.,0.,10,0
0.24,0.06283185307179587,10.,10,0
0.24,0.12566370614359174,20.,10,0
0.24,0.18849555921538758,30.,10,0
0.24,0.25132741228718347,40.,10,0
0.24,0.3141592653589793,50.,10,0
0.24,0.37699111843077515,60.,10,0
0.24,0.4398229715025711,70.,10,0
0.24,0.5026548245743669,80.,10,0
0.24,0.5654866776461628,90.,10,0
0.24,0.6283185307179586,100.,10,0
0.24,0.6911503837897545,110.,10,0
0.24,0.7539822368615503,120.,10,0
0.24,0.8168140899333463,130.,10,0
0.24,0.8796459430051422,140.,10,0
0.24,0.9424777960769379,150.,10,0
0.24,1.0053096491487339,160.,10,0
0.24,1.0681415022205298,170.,10,0
0.24,1.1309733552923256,180.,10,0
0.24,1.1938052083641213,190.,10,0
0.24,1.2566370614359172,200.,10,0
0.25,0.,0.,10,0
0.25,0.06283185307179587,10.,10,0
0.25,0.12566370614359174,20.,10,0
0.25,0.18849555921538758,30.,10,0
0.25,0.25132741228718347,40.,10,0
0.25,0.3141592653589793,50.,10,0
0.25,0.37699111843077515,60.,10,0
0.25,0.4398229715025711,70.,10,0
0.25,0.5026548245743669,80.,10,0
0.25,0.5654866776461628,90.,10,0
0.25,0.6283185307179586,100.,10,0
0.25,0.6911503837897545,110.,10,0
0.25,0.7539822368615503,120.,10,0
0.25,0.8168140899333463,130.,10,0
0.25,0.8796459430051422,140.,10,0
0.25,0.9424777960769379,150.,10,0
0.25,1.0053096491487339,160.,10,0
0.25,1.0681415022205298,170.,10,0
0.25,1.1309733552923256,180.,10,0
0.25,1.1938052083641213,190.,10,0
0.25,1.2566370614359172,200.,10,0
0.26,0.,0.,10,1
0.26,0.06283185307179587,10.,10,1
0.26,0.12566370614359174,20.,10,0
0.26,0.18849555921538758,30.,10,0
0.26,0.25132741228718347,40.,10,0
0.26,0.3141592653589793,50.,10,0
0.26,0.37699111843077515,60.,10,0
0.26,0.4398229715025711,70.,10,0
0.26,0.5026548245743669,80.,10,0
0.26,0.5654866776461628,90.,10,0
0.26,0.6283185307179586,100.,10,0
0.26,0.6911503837897545,110.,10,0
0.26,0.7539822368615503,120.,10,0
0.26,0.8168140899333463,130.,10,0
0.26,0.8796459430051422,140.,10,0
0.26,0.9424777960769379,150.,10,0
0.26,1.0053096491487339,160.,10,0
0.26,1.0681415022205298,170.,10,0
0.26,1.1309733552923256,180.,10,0
0.26,1.1938052083641213,190.,10,0
0.26,1.2566370614359172,200.,10,0
0.27,0.,0.,10,1
0.27,0.06283185307179587,10.,10,1
0.27,0.12566370614359174,20.,10,1
0.27,0.18849555921538758,30.,10,0
0.27,0.25132741228718347,40.,10,0
0.27,0.3141592653589793,50.,10,0
0.27,0.37699111843077515,60.,10,0
0.27,0.4398229715025711,70.,10,0
0.27,0.5026548245743669,80.,10,0
0.27,0.5654866776461628,90.,10,0
0.27,0.6283185307179586,100.,10,0
0.27,0.6911503837897545,110.,10,0
0.27,0.7539822368615503,120.,10,0
0.27,0.8168140899333463,130.,10,0
0.27,0.8796459430051422,140.,10,0
0.27,0.9424777960769379,150.,10,0
0.27,1.0053096491487339,160.,10,0
0.27,1.0681415022205298,170.,10,0
0.27,1.1309733552923256,180.,10,0
0.27,1.1938052083641213,190.,10,0
0.27,1.2566370614359172,200.,10,0
0.28,0.,0.,10,1
0.28,0.06283185307179587,10.,10,1
0.28,0.12566370614359174,20.,10,1
0.28,0.18849555921538758,30.,10,1
0.28,0.25132741228718347,40.,10,0
0.28,0.3141592653589793,50.,10,0
0.28,0.37699111843077515,60.,10,0
0.28,0.4398229715025711,70.,10,0
0.28,0.5026548245743669,80.,10,0
0.28,0.5654866776461628,90.,10,0
0.28,0.6283185307179586,100.,10,0
0.28,0.6911503837897545,110.,10,0
0.28,0.7539822368615503,120.,10,0
0.28,0.8168140899333463,130.,10,0
0.28,0.8796459430051422,140.,10,0
0.28,0.9424777960769379,150.,10,0
0.28,1.0053096491487339,160.,10,0
0.28,1.0681415022205298,170.,10,0
0.28,1.1309733552923256,180.,10,0
0.28,1.1938052083641213,190.,10,0
0.28,1.2566370614359172,200.,10,0
0.29,0.,0.,10,1
0.29,0.06283185307179587,10.,10,1
0.29,0.12566370614359174,20.,10,1
0.29,0.18849555921538758,30.,10,1
0.29,0.25132741228718347,40.,10,1
0.29,0.3141592653589793,50.,10,0
0.29,0.37699111843077515,60.,10,0
0.29,0.4398229715025711,70.,10,0
0.29,0.5026548245743669,80.,10,0
0.29,0.5654866776461628,90.,10,0
0.29,0.6283185307179586,100.,10,0
0.29,0.6911503837897545,110.,10,0
0.29,0.7539822368615503,120.,10,0
0.29,0.8168140899333463,130.,10,0
0.29,0.8796459430051422,140.,10,0
0.29,0.9424777960769379,150.,10,0
0.29,1.0053096491487339,160.,10,0
0.29,1.0681415022205298,170.,10,0
0.29,1.1309733552923256,180.,10,0
0.29,1.1938052083641213,190.,10,0
0.29,1.2566370614359172,200.,10,0
0.3,0.,0.,10,1
0.3,0.06283185307179587,10.,10,1
0.3,0.12566370614359174,20.,10,1
0.3,0.18849555921538758,30.,10,1
0.3,0.25132741228718347,40.,10,4
0.3,0.3141592653589793,50.,10,17
0.3,0.37699111843077515,60.,10,0
0.3,0.4398229715025711,70.,10,0
0.3,0.5026548245743669,80.,10,0
0.3,0.5654866776461628,90.,10,0
0.3,0.6283185307179586,100.,10,0
0.3,0.6911503837897545,110.,10,0
0.3,0.7539822368615503,120.,10,0
0.3,0.8168140899333463,130.,10,0
0.3,0.8796459430051422,140.,10,0
0.3,0.9424777960769379,150.,10,0
0.3,1.0053096491487339,160.,10,0
0.3,1.0681415022205298,170.,10,0
0.3,1.1309733552923256,180.,10,0
0.3,1.1938052083641213,190.,10,0
0.3,1.2566370614359172,200.,10,0
0.31,0.,0.,10,1
0.31,0.06283185307179587,10.,10,1
0.31,0.12566370614359174,20.,10,1
0.31,0.18849555921538758,30.,10,15
0.31,0.25132741228718347,40.,10,10
0.31,0.3141592653589793,50.,10,17
0.31,0.37699111843077515,60.,10,1
0.31,0.4398229715025711,70.,10,0
0.31,0.5026548245743669,80.,10,0
0.31,0.5654866776461628,90.,10,0
0.31,0.6283185307179586,100.,10,0
0.31,0.6911503837897545,110.,10,0
0.31,0.7539822368615503,120.,10,0
0.31,0.8168140899333463,130.,10,0
0.31,0.8796459430051422,140.,10,0
0.31,0.9424777960769379,150.,10,0
0.31,1.0053096491487339,160.,10,0
0.31,1.0681415022205298,170.,10,0
0.31,1.1309733552923256,180.,10,0
0.31,1.1938052083641213,190.,10,0
0.31,1.2566370614359172,200.,10,0
0.32,0.,0.,10,1
0.32,0.06283185307179587,10.,10,1
0.32,0.12566370614359174,20.,10,1
0.32,0.18849555921538758,30.,10,15
0.32,0.25132741228718347,40.,10,13
0.32,0.3141592653589793,50.,10,17
0.32,0.37699111843077515,60.,10,8
0.32,0.4398229715025711,70.,10,1
0.32,0.5026548245743669,80.,10,0
0.32,0.5654866776461628,90.,10,0
0.32,0.6283185307179586,100.,10,0
0.32,0.6911503837897545,110.,10,0
0.32,0.7539822368615503,120.,10,0
0.32,0.8168140899333463,130.,10,0
0.32,0.8796459430051422,140.,10,0
0.32,0.9424777960769379,150.,10,0
0.32,1.0053096491487339,160.,10,0
0.32,1.0681415022205298,170.,10,0
0.32,1.1309733552923256,180.,10,0
0.32,1.1938052083641213,190.,10,0
0.32,1.2566370614359172,200.,10,0
0.33,0.,0.,10,1
0.33,0.06283185307179587,10.,10,1
0.33,0.12566370614359174,20.,10,1
0.33,0.18849555921538758,30.,10,15
0.33,0.25132741228718347,40.,10,19
0.33,0.3141592653589793,50.,10,17
0.33,0.37699111843077515,60.,10,20
0.33,0.4398229715025711,70.,10,1
0.33,0.5026548245743669,80.,10,0
0.33,0.5654866776461628,90.,10,0
0.33,0.6283185307179586,100.,10,0
0.33,0.6911503837897545,110.,10,0
0.33,0.7539822368615503,120.,10,0
0.33,0.8168140899333463,130.,10,0
0.33,0.8796459430051422,140.,10,0
0.33,0.9424777960769379,150.,10,0
0.33,1.0053096491487339,160.,10,0
0.33,1.0681415022205298,170.,10,0
